"City1";"Country1";"City2";"Country2";"Year";"k50";"k100";"k150";"k200";"H1";"H2";"Hboth"
"Keminmaa";"Finland";"Apatity";"Russia";"0";"0";"0";"0";"0";0;0;0
"Kiukainen";"Finland";"Boksitogorsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Harjavalta";"Finland";"Boksitogorsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Nakkila";"Finland";"Boksitogorsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Raahe";"Finland";"Cherepovets";"Russia";"0";"0";"0";"0";"0";0;0;0
"Kemijarvi";"Finland";"Kandalaksha";"Russia";"0";"0";"0";"0";"0";0;0;0
"Vantaa";"Finland";"Kineshma";"Russia";"1969";"0";"0";"0";"0";0;0;0
"Raisio";"Finland";"Kingisepp";"Russia";"1975";"1";"1";"1";"1";0;0;0
"Iisalmi";"Finland";"Kirishi";"Russia";"0";"0";"0";"0";"0";0;0;0
"Tornio";"Finland";"Kirovsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Lappeenranta";"Finland";"Klin";"Russia";"1966";"0";"0";"0";"0";0;0;0
"Kuhmo";"Finland";"Kostomuksha";"Russia";"0";"0";"0";"0";"0";0;0;0
"Hyvinkaa";"Finland";"Kostroma";"Russia";"0";"0";"0";"0";"0";0;0;0
"Salla";"Finland";"Kovdor";"Russia";"0";"0";"0";"0";"0";0;0;0
"Kotka";"Finland";"Kronstadt";"Russia";"1993";"1";"1";"1";"1";0;0;0
"Mikkeli";"Finland";"Luga";"Russia";"0";"0";"0";"1";"1";0;0;0
"Lohja";"Finland";"Mozhaysk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Uusikaupunki";"Finland";"Novgorod";"Russia";"1965";"0";"0";"0";"1";0;0;0
"Hyrynsalmi";"Finland";"Olonets";"Russia";"0";"0";"0";"0";"0";0;0;0
"Mikkeli";"Finland";"Olonets";"Russia";"0";"0";"0";"0";"0";0;0;0
"Puolanka";"Finland";"Olonets";"Russia";"0";"0";"0";"0";"0";0;0;0
"Ristijarvi";"Finland";"Olonets";"Russia";"0";"0";"0";"0";"0";0;0;0
"Nokia";"Finland";"Oryol";"Russia";"0";"0";"0";"0";"0";0;0;0
"Joensuu";"Finland";"Petrozavodsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Varkaus";"Finland";"Petrozavodsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Orivesi";"Finland";"Pushkino";"Russia";"0";"0";"0";"0";"0";0;0;0
"Helsinki";"Finland";"St. Petersburg";"Russia";"1993";"1";"1";"1";"1";0;0;0
"Kotka";"Finland";"St. Petersburg";"Russia";"1997";"1";"1";"1";"1";0;0;0
"Mikkeli";"Finland";"St. Petersburg";"Russia";"1996";"0";"0";"1";"1";0;0;0
"Tampere";"Finland";"St. Petersburg";"Russia";"1993";"0";"0";"1";"1";0;0;0
"Forssa";"Finland";"Serpukhov";"Russia";"0";"0";"0";"0";"0";0;0;0
"Lohja";"Finland";"Shchyolkovo";"Russia";"0";"0";"0";"0";"0";0;0;0
"Valkeakoski";"Finland";"Sokol";"Russia";"0";"0";"0";"0";"0";0;0;0
"Joensuu";"Finland";"Sortavala";"Russia";"0";"0";"0";"0";"0";0;0;0
"Mantta-Vilppula";"Finland";"Stary Oskol";"Russia";"0";"0";"0";"0";"0";0;0;0
"Joensuu";"Finland";"Suoyarvi";"Russia";"0";"0";"0";"0";"0";0;0;0
"Imatra";"Finland";"Svetogorsk";"Russia";"0";"1";"1";"1";"1";0;0;0
"Imatra";"Finland";"Tikhvin";"Russia";"0";"0";"0";"0";"0";0;0;0
"Savonlinna";"Finland";"Torzhok";"Russia";"0";"0";"0";"0";"0";0;0;0
"Hameenlinna";"Finland";"Tver";"Russia";"0";"0";"0";"0";"0";0;0;0
"Seinajoki";"Finland";"Velikiye Luki";"Russia";"0";"0";"0";"0";"0";0;0;0
"Jarvenpaa";"Finland";"Volkhov";"Russia";"1961";"0";"0";"0";"0";0;0;0
"Lappeenranta";"Finland";"Vyborg";"Russia";"1987";"1";"1";"1";"1";0;0;0
"Haapavesi";"Finland";"Alvsbyn Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Maaninka";"Finland";"Angelholm Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Oulu";"Finland";"Boden Municipality";"Sweden";"1948";"1";"1";"1";"1";0;0;0
"Jakobstad";"Finland";"Eslov Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Pieksamaki";"Finland";"Falkenberg Municipality";"Sweden";"0";"0";"0";"0";"1";0;0;0
"Kittila";"Finland";"Gallivare Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Rauma";"Finland";"Gavle Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Turku";"Finland";"Gothenburg Municipality";"Sweden";"1946";"1";"1";"1";"1";0;0;0
"Mariehamn";"Finland";"Gotland Municipality";"Sweden";"1940";"1";"1";"1";"1";0;0;0
"Valkeakoski";"Finland";"Gotland Municipality";"Sweden";"0";"0";"0";"1";"1";0;0;0
"Pargas";"Finland";"Haninge Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Lieto";"Finland";"Hoganas Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Vora";"Finland";"Hogsby Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Soini";"Finland";"Hoor Municipality";"Sweden";"0";"0";"0";"1";"1";0;0;0
"Vantaa";"Finland";"Huddinge Municipality";"Sweden";"1951";"1";"1";"1";"1";0;0;0
"Kuopio";"Finland";"Jonkoping Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Savonlinna";"Finland";"Kalmar Municipality";"Sweden";"1948";"0";"0";"1";"1";0;1;1
"Loviisa";"Finland";"Karlskrona Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Nokia";"Finland";"Karlstad Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Viiala";"Finland";"Klippan Municipality";"Sweden";"0";"0";"0";"1";"1";0;0;0
"Jomala";"Finland";"Knivsta Municipality";"Sweden";"2008";"1";"1";"1";"1";0;0;0
"Espoo";"Finland";"Kristianstad Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Rautavaara";"Finland";"Kristinehamn Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Seinajoki";"Finland";"Kristinehamn Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Lohja";"Finland";"Lidingo Municipality";"Sweden";"1942";"1";"1";"1";"1";0;0;0
"Joensuu";"Finland";"Linkoping Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Kemi";"Finland";"Lulea Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Porvoo";"Finland";"Lund Municipality";"Sweden";"1945";"1";"1";"1";"1";0;0;0
"Vaasa";"Finland";"Malmo Municipality";"Sweden";"1940";"1";"1";"1";"1";0;0;0
"Palkane";"Finland";"Markaryd Municipality";"Sweden";"0";"0";"0";"1";"1";0;0;0
"Pyhtaa Municipality";"Finland";"Nacka Municipality";"Sweden";"1983";"1";"1";"1";"1";0;0;0
"Koylio";"Finland";"Nora Municipality";"Sweden";"1944";"0";"0";"0";"1";0;0;0
"Tampere";"Finland";"Norrkoping Municipality";"Sweden";"1956";"0";"0";"1";"1";0;0;0
"Lappeenranta";"Finland";"Orebro Municipality";"Sweden";"1940";"0";"0";"1";"1";0;0;0
"Aanekoski";"Finland";"Ornskoldsvik Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Karkkila";"Finland";"Oxelosund Municipality";"Sweden";"1998";"0";"1";"1";"1";0;0;0
"Mantta-Vilppula";"Finland";"Ronneby Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Raisio";"Finland";"Sigtuna Municipality";"Sweden";"1975";"1";"1";"1";"1";0;0;0
"Raahe";"Finland";"Skelleftea Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Tuusula";"Finland";"Sollentuna Municipality";"Sweden";"1955";"1";"1";"1";"1";0;0;0
"Pirkkala";"Finland";"Solna Municipality";"Sweden";"0";"0";"0";"1";"1";0;0;0
"Viitasaari";"Finland";"Staffanstorp Municipality";"Sweden";"0";"0";"0";"0";"0";0;0;0
"Huittinen";"Finland";"Stenungsund Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Joutseno";"Finland";"Sater Municipality";"Sweden";"0";"0";"0";"0";"1";0;0;0
"Forssa";"Finland";"Sodertalje Municipality";"Sweden";"1946";"0";"1";"1";"1";0;0;0
"Jarvenpaa";"Finland";"Taby Municipality";"Sweden";"1956";"1";"1";"1";"1";0;0;0
"Haukipudas";"Finland";"Trelleborg Municipality";"Sweden";"0";"1";"1";"1";"1";0;0;0
"Lempaala";"Finland";"Ulricehamn Municipality";"Sweden";"1973";"0";"0";"1";"1";0;0;0
"Vaasa";"Finland";"Umea Municipality";"Sweden";"1953";"1";"1";"1";"1";0;0;0
"Hameenlinna";"Finland";"Uppsala Municipality";"Sweden";"1947";"0";"0";"1";"1";0;0;0
"Uusikaupunki";"Finland";"Varberg Municipality";"Sweden";"1940";"1";"1";"1";"1";0;0;0
"Kangasala";"Finland";"Vanersborg Municipality";"Sweden";"1976";"0";"0";"0";"1";0;0;0
"Narpes";"Finland";"Vastervik Municipality";"Sweden";"1940";"1";"1";"1";"1";0;0;0
"Lohja";"Finland";"Vaxjo Municipality";"Sweden";"0";"0";"1";"1";"1";0;0;0
"Savonlinna";"Finland";"Arendal";"Norway";"1948";"0";"0";"1";"1";0;0;0
"Paimio";"Finland";"As";"Norway";"0";"1";"1";"1";"1";0;0;0
"Jakobstad";"Finland";"Asker";"Norway";"0";"1";"1";"1";"1";0;0;0
"Vantaa";"Finland";"Askim";"Norway";"1951";"1";"1";"1";"1";0;0;0
"Sipoo";"Finland";"Aurskog-Holand";"Norway";"0";"0";"1";"1";"1";0;0;0
"Hameenlinna";"Finland";"Baerum";"Norway";"1950";"0";"0";"1";"1";0;0;0
"Narpes";"Finland";"Bamble";"Norway";"0";"1";"1";"1";"1";0;0;0
"Puumala";"Finland";"Bo, Telemark";"Norway";"1989";"0";"1";"1";"1";0;0;0
"Lappeenranta";"Finland";"Drammen";"Norway";"1948";"0";"1";"1";"1";0;0;0
"Suolahti";"Finland";"Eidsvoll";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kotka";"Finland";"Fredrikstad";"Norway";"1950";"1";"1";"1";"1";0;0;0
"Virrat";"Finland";"Gol";"Norway";"0";"0";"0";"0";"1";0;0;0
"Asikkala";"Finland";"Grimstad";"Norway";"0";"0";"0";"1";"1";0;0;0
"Sastamala";"Finland";"Halden";"Norway";"0";"0";"0";"1";"1";0;0;0
"Porvoo";"Finland";"Hamar";"Norway";"1953";"0";"0";"1";"1";0;0;0
"Tornio";"Finland";"Hammerfest";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vaasa";"Finland";"Harstad";"Norway";"0";"0";"0";"0";"0";0;0;0
"Raseborg";"Finland";"Haugesund";"Norway";"0";"0";"0";"0";"0";0;0;0
"Hameenlinna";"Finland";"Hemsedal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Mantyharju";"Finland";"Hol";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kustavi";"Finland";"Hole";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kangasala";"Finland";"Holmestrand";"Norway";"1976";"0";"0";"0";"1";0;0;0
"Loviisa";"Finland";"Horten";"Norway";"0";"1";"1";"1";"1";0;0;0
"Larsmo";"Finland";"Klaebu";"Norway";"0";"0";"0";"0";"0";0;0;0
"Espoo";"Finland";"Kongsberg";"Norway";"0";"0";"1";"1";"1";0;0;0
"Ylojarvi";"Finland";"Kongsvinger";"Norway";"1980";"0";"0";"1";"1";0;0;0
"Kerava";"Finland";"Kristiansand";"Norway";"0";"1";"1";"1";"1";0;0;0
"Kokkola";"Finland";"Kristiansund";"Norway";"1948";"0";"0";"0";"0";0;0;0
"Jyvaskyla";"Finland";"Larvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Malax";"Finland";"Leksvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Oulainen";"Finland";"Lillehammer";"Norway";"1950";"0";"0";"1";"1";0;0;0
"Kimito";"Finland";"Lillesand";"Norway";"0";"1";"1";"1";"1";0;0;0
"Jarvenpaa";"Finland";"Lorenskog";"Norway";"1956";"1";"1";"1";"1";0;0;0
"Loppi";"Finland";"Lunner";"Norway";"0";"0";"1";"1";"1";0;0;0
"Vora";"Finland";"Malvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kurikka";"Finland";"Melhus";"Norway";"0";"0";"0";"0";"0";0;0;0
"Tuusniemi";"Finland";"Midtre Gauldal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Laukaa Municipality";"Finland";"Modum";"Norway";"0";"0";"0";"0";"0";0;0;0
"Mikkeli";"Finland";"Molde";"Norway";"0";"0";"0";"0";"0";0;0;0
"Vimpeli";"Finland";"Mosvik";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kaskinen";"Finland";"Namsos";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kaarina";"Finland";"Nedre Eiker";"Norway";"0";"0";"1";"1";"1";0;0;0
"Rantasalmi";"Finland";"Nordre Land";"Norway";"0";"0";"0";"0";"1";0;0;0
"Juupajoki";"Finland";"Nore og Uvdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Idensalmi";"Finland";"Notodden";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kouvola";"Finland";"Oppdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Tuusula";"Finland";"Oppegard";"Norway";"1955";"1";"1";"1";"1";0;0;0
"Raseborg";"Finland";"Orkdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Helsinki";"Finland";"Oslo";"Norway";"0";"1";"1";"1";"1";0;0;0
"Pyhajarvi";"Finland";"Overhalla";"Norway";"0";"0";"0";"0";"0";0;0;0
"Lempaala";"Finland";"Ovre Eiker";"Norway";"1973";"0";"0";"1";"1";0;0;0
"Muhos";"Finland";"Oyer";"Norway";"0";"0";"0";"0";"1";0;0;0
"Pieksamaki";"Finland";"Porsgrunn";"Norway";"0";"0";"0";"0";"1";0;0;0
"Brahestad";"Finland";"Rana";"Norway";"0";"0";"0";"0";"0";0;0;0
"Sastamala";"Finland";"Rennebu";"Norway";"0";"0";"0";"0";"0";0;0;0
"Lohja";"Finland";"Ringerike";"Norway";"0";"0";"1";"1";"1";0;0;0
"Harjavalta";"Finland";"Rissa";"Norway";"0";"0";"0";"0";"0";0;0;0
"Jokioinen";"Finland";"Rollag";"Norway";"0";"0";"1";"1";"1";0;0;0
"Pernio";"Finland";"Sandnes";"Norway";"0";"0";"0";"0";"0";0;0;0
"Forssa";"Finland";"Sarpsborg";"Norway";"1951";"0";"1";"1";"1";0;0;0
"Aanekoski";"Finland";"Sigdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Keuruu";"Finland";"Skaun";"Norway";"0";"0";"0";"0";"0";0;0;0
"Raseborg";"Finland";"Skedsmo";"Norway";"0";"1";"1";"1";"1";0;0;0
"Pirkkala";"Finland";"Ski Municipality";"Norway";"0";"0";"0";"1";"1";0;0;0
"Loimaa";"Finland";"Skien";"Norway";"1947";"0";"1";"1";"1";0;0;0
"Korsnas";"Finland";"Snasa";"Norway";"0";"0";"0";"0";"0";0;0;0
"Inari";"Finland";"Sor-Varanger";"Norway";"0";"0";"0";"0";"0";0;0;0
"Nykarleby";"Finland";"Steinkjer";"Norway";"0";"0";"0";"0";"0";0;0;0
"Karstula";"Finland";"Stjordal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Joensuu";"Finland";"Tonsberg";"Norway";"0";"0";"0";"0";"0";0;0;0
"Laihia";"Finland";"Trysil";"Norway";"0";"0";"0";"0";"0";0;0;0
"Kemijarvi";"Finland";"Vardo";"Norway";"0";"0";"0";"0";"0";0;0;0
"Jamsankoski";"Finland";"Verdal";"Norway";"0";"0";"0";"0";"0";0;0;0
"Jyvaskyla";"Finland";"Esbjerg Municipality";"Denmark";"1947";"0";"0";"0";"0";0;0;0
"Hameenlinna";"Finland";"Frederiksberg Municipality";"Denmark";"1948";"0";"0";"1";"1";0;0;0
"Rovaniemi";"Finland";"Frederikshavn";"Denmark";"0";"0";"0";"1";"1";0;0;0
"Pirkkala";"Finland";"Gladsaxe Municipality";"Denmark";"1980";"0";"0";"1";"1";0;0;0
"Lappeenranta";"Finland";"Kolding Municipality";"Denmark";"1947";"1";"1";"1";"1";0;0;0
"Mantta-Vilppula";"Finland";"Ronne";"Denmark";"0";"0";"0";"0";"0";0;0;0
"Seinajoki";"Finland";"Skagen";"Denmark";"0";"0";"1";"1";"1";0;0;0
"Siilinjarvi";"Finland";"Amberg";"WestGER";"1999";"0";"0";"0";"0";0;0;0
"Hameenlinna";"Finland";"Celle";"WestGER";"1971";"0";"0";"0";"1";0;0;0
"Savonlinna";"Finland";"Detmold";"WestGER";"2004";"0";"0";"0";"0";0;0;0
"Porvoo";"Finland";"Dinkelsbuhl";"WestGER";"1961";"0";"0";"0";"0";0;0;0
"Anjalankoski";"Finland";"Eilenburg";"WestGER";"2008";"0";"0";"0";"0";0;0;0
"Vantaa";"Finland";"Frankfurt Oder";"EastGER";"1987";"0";"0";"1";"1";0;1;1
"Kotka";"Finland";"Greifswald";"EastGER";"1959";"1";"1";"1";"1";0;1;1
"Kouvola";"Finland";"Hagen";"WestGER";"2009";"0";"0";"0";"0";0;0;0
"Oulu";"Finland";"Halle an der Saale";"WestGER";"1968";"0";"0";"0";"0";0;0;0
"Sotkamo";"Finland";"Isny";"WestGER";"0";"0";"0";"0";"0";0;0;0
"Vaasa";"Finland";"Kiel";"WestGER";"1967";"1";"1";"1";"1";0;1;1
"Kuusankoski";"Finland";"Mulheim";"WestGER";"2008";"0";"0";"0";"0";0;0;0
"Kouvola";"Finland";"Mulheim";"WestGER";"2009";"0";"0";"0";"0";0;0;0
"Kokkola";"Finland";"Ratingen";"WestGER";"1989";"0";"0";"0";"0";0;0;0
"Imatra";"Finland";"Salzgitter";"WestGER";"1970";"0";"0";"0";"0";0;0;0
"Seinajoki";"Finland";"Schweinfurt";"WestGER";"0";"0";"0";"0";"0";0;0;0
"Lappeenranta";"Finland";"Schwabisch Hall";"WestGER";"1985";"0";"0";"0";"0";0;0;0
"Ikaalinen";"Finland";"Stade";"WestGER";"0";"0";"0";"1";"1";0;1;1
"Hameenlinna";"Finland";"Weimar";"WestGER";"1970";"0";"0";"0";"0";0;0;0
"Kemi";"Finland";"Wismar";"EastGER";"1959";"1";"1";"1";"1";0;1;1
"Kangasala";"Finland";"Zulpich";"WestGER";"1978";"0";"0";"0";"0";0;0;0
"Kotka";"Finland";"Gdynia";"Poland";"1961";"1";"1";"1";"1";0;0;0
"Porvoo";"Finland";"Kalisz";"Poland";"0";"0";"0";"0";"0";0;0;0
"Seinajoki";"Finland";"Koszalin";"Poland";"1988";"0";"1";"1";"1";0;1;1
"Hameenlinna";"Finland";"Torun";"Poland";"1989";"0";"0";"1";"1";0;1;1
"Salo";"Finland";"Kehra";"Estonia";"0";"1";"1";"1";"1";0;0;0
"Huittinen";"Finland";"Keila";"Estonia";"0";"0";"1";"1";"1";0;0;0
"Peraseinajoki";"Finland";"Kose Parish";"Estonia";"1991";"0";"0";"1";"1";0;0;0
"Sipoo";"Finland";"Kuusalu";"Estonia";"1992";"1";"1";"1";"1";0;0;0
"Kirkkonummi";"Finland";"Paldiski";"Estonia";"1996";"1";"1";"1";"1";0;0;0
"Lappi";"Finland";"Saue";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Kotka";"Finland";"Tallinn";"Estonia";"1955";"1";"1";"1";"1";0;1;1
"Porvoo";"Finland";"Viimsi Parish";"Estonia";"1994";"1";"1";"1";"1";0;0;0
"Loimaa";"Finland";"Johvi";"Estonia";"1997";"0";"1";"1";"1";0;0;0
"Outokumpu";"Finland";"Kohtla-Jarve";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Forssa";"Finland";"Narva";"Estonia";"0";"0";"1";"1";"1";0;0;0
"Imatra";"Finland";"Narva-Joesuu";"Estonia";"0";"1";"1";"1";"1";0;0;0
"Kotka";"Finland";"Sillamae";"Estonia";"0";"1";"1";"1";"1";0;0;0
"Nokia";"Finland";"Sillamae";"Estonia";"0";"0";"0";"1";"1";0;0;0
"Inga";"Finland";"Turi";"Estonia";"2004";"0";"1";"1";"1";0;0;0
"Kiikala";"Finland";"Turi";"Estonia";"1992";"0";"1";"1";"1";0;0;0
"Loimaa";"Finland";"Turi";"Estonia";"1996";"0";"1";"1";"1";0;0;0
"Sakyla";"Finland";"Turi";"Estonia";"1992";"0";"1";"1";"1";0;0;0
"Siuntio";"Finland";"Turi";"Estonia";"1994";"0";"1";"1";"1";0;0;0
"Kaarina";"Finland";"Jogeva";"Estonia";"2005";"0";"1";"1";"1";0;0;0
"Keuruu";"Finland";"Jogeva";"Estonia";"1991";"0";"0";"0";"0";0;0;0
"Hanko";"Finland";"Haapsalu";"Estonia";"1992";"1";"1";"1";"1";0;0;0
"Loviisa";"Finland";"Haapsalu";"Estonia";"2000";"1";"1";"1";"1";0;0;0
"Pyhtaa Municipality";"Finland";"Haljala Parish";"Estonia";"1989";"1";"1";"1";"1";0;0;0
"Seinajoki";"Finland";"Kunda";"Estonia";"1995";"0";"1";"1";"1";0;0;0
"Kuopio";"Finland";"Rakvere";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Lappeenranta";"Finland";"Rakvere";"Estonia";"1994";"1";"1";"1";"1";0;0;0
"Lapua";"Finland";"Rakvere";"Estonia";"1990";"0";"1";"1";"1";0;0;0
"Akaa";"Finland";"Tapa";"Estonia";"0";"0";"0";"1";"1";0;0;0
"Hausjarvi";"Finland";"Vaike-Maarja Parish";"Estonia";"1989";"0";"1";"1";"1";0;0;0
"Sonkajarvi";"Finland";"Vaike-Maarja Parish";"Estonia";"1997";"0";"0";"0";"0";0;0;0
"Vaasa";"Finland";"Parnu";"Estonia";"1956";"1";"1";"1";"1";0;1;1
"Kauhava";"Finland";"Rapla";"Estonia";"1991";"0";"1";"1";"1";0;0;0
"Nurmijarvi";"Finland";"Rapla";"Estonia";"1990";"0";"1";"1";"1";0;0;0
"Ekenas";"Finland";"Kuressaare";"Estonia";"1988";"1";"1";"1";"1";0;0;0
"Mariehamn";"Finland";"Kuressaare";"Estonia";"1991";"1";"1";"1";"1";0;0;0
"Turku";"Finland";"Kuressaare";"Estonia";"1996";"1";"1";"1";"1";0;0;0
"Vammala";"Finland";"Kuressaare";"Estonia";"1994";"0";"0";"1";"1";0;0;0
"Muurame Municipality";"Finland";"Alatskivi Parish";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Kempele";"Finland";"Elva";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Toivakka";"Finland";"Kambja Parish";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Kinnula Municipality";"Finland";"Konguta Parish";"Estonia";"0";"0";"0";"1";"1";0;0;0
"Jamsankoski";"Finland";"Luunja Parish";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Kannonkoski";"Finland";"Maksa Parish";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Liminka Municipality";"Finland";"Noo Parish";"Estonia";"0";"0";"0";"1";"1";0;0;0
"Viitasaari";"Finland";"Noo Parish";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Kuhmoinen Municipality";"Finland";"Puhja Parish";"Estonia";"1991";"0";"0";"0";"1";0;0;0
"Laukaa Municipality";"Finland";"Rongu Parish";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Hameenlinna";"Finland";"Tartu";"Estonia";"1991";"0";"0";"1";"1";0;1;1
"Kyyjarvi";"Finland";"Vonnu Parish";"Estonia";"1990";"0";"0";"1";"1";0;0;0
"Kivijarvi";"Finland";"Otepaa";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Laihia";"Finland";"Torva";"Estonia";"1990";"0";"0";"0";"1";0;0;0
"Orimattila";"Finland";"Valga";"Estonia";"2001";"0";"0";"0";"1";0;0;0
"Tornio";"Finland";"Valga";"Estonia";"1995";"0";"0";"0";"1";0;0;0
"Uusikaupunki";"Finland";"Valga";"Estonia";"2001";"0";"0";"0";"1";0;0;0
"Nummi-Pusula";"Finland";"Abja Parish";"Estonia";"2004";"0";"1";"1";"1";0;0;0
"Porvoo";"Finland";"Viljandi";"Estonia";"1961";"0";"0";"1";"1";0;1;1
"Perho";"Finland";"Antsla Parish";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Uusikaupunki";"Finland";"Antsla Parish";"Estonia";"1990";"0";"0";"0";"1";0;0;0
"Iisalmi";"Finland";"Voru";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Laitila";"Finland";"Voru";"Estonia";"0";"0";"0";"0";"1";0;0;0
"Kiruna Municipality";"Sweden";"Arkhangelsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Karlskrona Municipality";"Sweden";"Baltiysk";"Russia";"1995";"1";"1";"1";"1";0;0;0
"Eskilstuna Municipality";"Sweden";"Gatchina";"Russia";"1998";"0";"1";"1";"1";0;0;0
"Stromsund";"Sweden";"Irkutsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Karlskoga Municipality";"Sweden";"Ivangorod";"Russia";"0";"0";"0";"0";"1";0;0;0
"Pitea Municipality";"Sweden";"Kandalaksha";"Russia";"0";"0";"0";"0";"0";0;0;0
"Gallivare Municipality";"Sweden";"Kirovsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Haparanda";"Sweden";"Kovdor";"Russia";"0";"0";"0";"0";"0";0;0;0
"Lulea Municipality";"Sweden";"Murmansk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Umea Municipality";"Sweden";"Petrozavodsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Katrineholm";"Sweden";"Rzhev";"Russia";"0";"0";"0";"0";"0";0;0;0
"Gothenburg Municipality";"Sweden";"St. Petersburg";"Russia";"1962";"1";"1";"1";"1";0;0;0
"Stockholm Municipality";"Sweden";"St. Petersburg";"Russia";"2002";"1";"1";"1";"1";1;0;1
"Ronneby Municipality";"Sweden";"Slavsk";"Russia";"2000";"1";"1";"1";"1";0;0;0
"Trosa Municipality";"Sweden";"Tikhvin";"Russia";"0";"0";"0";"0";"0";0;0;0
"Nykoping";"Sweden";"Vyborg";"Russia";"0";"1";"1";"1";"1";1;0;1
"Falun";"Sweden";"Hamina";"Finland";"0";"0";"0";"0";"1";0;0;0
"Soderhamn";"Sweden";"Jakobstad";"Finland";"0";"1";"1";"1";"1";0;0;0
"Jyvaskyla";"Finland";"Eskilstuna Municipality";"Sweden";"1947";"0";"0";"0";"0";0;0;0
"Ostersund";"Sweden";"Kajaani";"Finland";"1943";"0";"0";"0";"0";0;0;0
"Falkoping";"Sweden";"Kokemaki";"Finland";"1945";"0";"0";"0";"1";0;0;0
"Vasteras Municipality";"Sweden";"Lahti";"Finland";"1940";"0";"0";"1";"1";0;0;0
"Vadstena";"Sweden";"Naantali";"Finland";"0";"0";"0";"1";"1";0;0;0
"Sundsvall";"Sweden";"Pori";"Finland";"1940";"1";"1";"1";"1";0;0;0
"Karlskoga Municipality";"Sweden";"Riihimaki";"Finland";"1940";"0";"0";"0";"1";0;0;0
"Kiruna Municipality";"Sweden";"Rovaniemi";"Finland";"0";"0";"0";"0";"0";0;0;0
"Katrineholm";"Sweden";"Salo";"Finland";"0";"1";"1";"1";"1";0;0;0
"Kramfors";"Sweden";"Salo";"Finland";"0";"1";"1";"1";"1";0;0;0
